
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 0% ──────────── 88.7KB/43.3MB 211.5KB/s 0.1s<3:29
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 14% ━╸────────── 6.0/43.3MB 226.0KB/s 22.5s<2:49
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 14% ━╸────────── 6.1/43.3MB 223.1KB/s 22.7s<2:51
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 14% ━╸────────── 6.1/43.3MB 221.4KB/s 22.9s<2:52
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 14% ━╸────────── 6.1/43.3MB 219.3KB/s 23.1s<2:53
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 14% ━╸────────── 6.2/43.3MB 186.2KB/s 23.6s<3:24
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 14% ━╸────────── 6.3/43.3MB 251.1KB/s 23.8s<2:31
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.3/43.3MB 246.0KB/s 24.0s<2:34
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.4/43.3MB 236.9KB/s 24.2s<2:40
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.4/43.3MB 201.8KB/s 24.5s<3:07
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.5/43.3MB 306.4KB/s 24.7s<2:03
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.5/43.3MB 286.8KB/s 24.9s<2:11
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.6/43.3MB 264.9KB/s 25.1s<2:22
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.6/43.3MB 218.0KB/s 25.5s<2:52
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 15% ━╸────────── 6.7/43.3MB 217.5KB/s 25.9s<2:52
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 6.8/43.3MB 217.3KB/s 26.1s<2:52
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 6.8/43.3MB 217.0KB/s 26.3s<2:52
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 6.8/43.3MB 210.2KB/s 26.5s<2:58
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 6.9/43.3MB 181.5KB/s 26.9s<3:25
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 6.9/43.3MB 192.0KB/s 27.1s<3:14
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 7.0/43.3MB 199.5KB/s 27.3s<3:06
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 7.0/43.3MB 217.1KB/s 27.5s<2:51
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 7.1/43.3MB 250.9KB/s 27.6s<2:28
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 16% ━╸────────── 7.1/43.3MB 342.2KB/s 27.8s<1:48
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 17% ━━────────── 7.2/43.3MB 440.5KB/s 27.9s<1:24
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 17% ━━────────── 7.3/43.3MB 472.4KB/s 28.1s<1:18
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 17% ━━────────── 7.4/43.3MB 498.3KB/s 28.3s<1:14
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 17% ━━────────── 7.5/43.3MB 519.4KB/s 28.4s<1:11
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 17% ━━────────── 7.6/43.3MB 554.2KB/s 28.6s<1:06
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 7.7/43.3MB 549.9KB/s 28.7s<1:06
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 7.8/43.3MB 553.4KB/s 28.9s<1:06
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 7.8/43.3MB 452.4KB/s 29.1s<1:20
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 7.8/43.3MB 349.2KB/s 29.5s<1:44
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 7.9/43.3MB 309.5KB/s 29.7s<1:57
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 8.0/43.3MB 346.0KB/s 29.9s<1:45
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 18% ━━────────── 8.0/43.3MB 288.6KB/s 30.2s<2:05
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.1/43.3MB 290.5KB/s 30.3s<2:04
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.1/43.3MB 292.8KB/s 30.6s<2:03
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.2/43.3MB 252.7KB/s 30.9s<2:22
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.2/43.3MB 218.5KB/s 31.2s<2:44
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.3/43.3MB 199.4KB/s 31.5s<2:60
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.3/43.3MB 198.9KB/s 31.7s<3:00
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.4/43.3MB 203.2KB/s 32.0s<2:56
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.4/43.3MB 208.1KB/s 32.2s<2:52
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 19% ━━────────── 8.4/43.3MB 189.1KB/s 32.5s<3:09
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.5/43.3MB 246.5KB/s 32.6s<2:25
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.5/43.3MB 302.5KB/s 32.7s<1:58
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.6/43.3MB 300.0KB/s 32.8s<1:59
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.6/43.3MB 334.3KB/s 32.9s<1:46
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.7/43.3MB 342.6KB/s 33.1s<1:44
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.7/43.3MB 353.2KB/s 33.2s<1:40
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.7/43.3MB 323.4KB/s 33.4s<1:49
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.8/43.3MB 320.5KB/s 33.5s<1:50
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.8/43.3MB 257.4KB/s 33.9s<2:17
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 20% ━━────────── 8.9/43.3MB 244.1KB/s 34.1s<2:24
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 21% ━━────────── 8.9/43.3MB 236.3KB/s 34.3s<2:29
[KDownloading https://github.com/ultralytics/assets/releases/download/v8.4.0/yolo11m-seg.pt to 'yolo11m-seg.pt': 21% ━━────────── 9.0/43.3MB 230.6KB/s 34.5s<2:32
